index,new_stem,old_image_name,old_label_name,new_image_name,new_label_name,old_image_relpath,old_label_relpath,new_image_relpath,new_label_relpath
796,0796,02-PAN-20250323-442-302-L00000000286-CCD7_5_crop3.jpg,02-PAN-20250323-442-302-L00000000286-CCD7_5_crop3.txt,0796.jpg,0796.txt,images/train/02-PAN-20250323-442-302-L00000000286-CCD7_5_crop3.jpg,labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_5_crop3.txt,images/train/0796.jpg,labels/train/0796.txt
797,0797,02-PAN-20250323-442-302-L00000000286-CCD7_6_crop1.jpg,02-PAN-20250323-442-302-L00000000286-CCD7_6_crop1.txt,0797.jpg,0797.txt,images/train/02-PAN-20250323-442-302-L00000000286-CCD7_6_crop1.jpg,labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_6_crop1.txt,images/train/0797.jpg,labels/train/0797.txt
798,0798,02-PAN-20250323-442-302-L00000000286-CCD7_6_crop2.jpg,02-PAN-20250323-442-302-L00000000286-CCD7_6_crop2.txt,0798.jpg,0798.txt,images/train/02-PAN-20250323-442-302-L00000000286-CCD7_6_crop2.jpg,labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_6_crop2.txt,images/train/0798.jpg,labels/train/0798.txt
799,0799,02-PAN-20250323-442-302-L00000000286-CCD8_2_crop3.jpg,02-PAN-20250323-442-302-L00000000286-CCD8_2_crop3.txt,0799.jpg,0799.txt,images/train/02-PAN-20250323-442-302-L00000000286-CCD8_2_crop3.jpg,labels/train/02-PAN-20250323-442-302-L00000000286-CCD8_2_crop3.txt,images/train/0799.jpg,labels/train/0799.txt
800,0800,02-PAN-20250323-442-303-L00000000287-CCD6_2_crop1.jpg,02-PAN-20250323-442-303-L00000000287-CCD6_2_crop1.txt,0800.jpg,0800.txt,images/train/02-PAN-20250323-442-303-L00000000287-CCD6_2_crop1.jpg,labels/train/02-PAN-20250323-442-303-L00000000287-CCD6_2_crop1.txt,images/train/0800.jpg,labels/train/0800.txt
801,0801,02-PAN-20250323-442-303-L00000000287-CCD6_2_crop2.jpg,02-PAN-20250323-442-303-L00000000287-CCD6_2_crop2.txt,0801.jpg,0801.txt,images/train/02-PAN-20250323-442-303-L00000000287-CCD6_2_crop2.jpg,labels/train/02-PAN-20250323-442-303-L00000000287-CCD6_2_crop2.txt,images/train/0801.jpg,labels/train/0801.txt
802,0802,02-PAN-20250323-442-303-L00000000287-CCD6_2_crop3.jpg,02-PAN-20250323-442-303-L00000000287-CCD6_2_crop3.txt,0802.jpg,0802.txt,images/train/02-PAN-20250323-442-303-L00000000287-CCD6_2_crop3.jpg,labels/train/02-PAN-20250323-442-303-L00000000287-CCD6_2_crop3.txt,images/train/0802.jpg,labels/train/0802.txt
803,0803,02-PAN-20250323-442-303-L00000000287-CCD7_1_crop1.jpg,02-PAN-20250323-442-303-L00000000287-CCD7_1_crop1.txt,0803.jpg,0803.txt,images/train/02-PAN-20250323-442-303-L00000000287-CCD7_1_crop1.jpg,labels/train/02-PAN-20250323-442-303-L00000000287-CCD7_1_crop1.txt,images/train/0803.jpg,labels/train/0803.txt
804,0804,02-PAN-20250323-442-303-L00000000287-CCD7_2_crop1.jpg,02-PAN-20250323-442-303-L00000000287-CCD7_2_crop1.txt,0804.jpg,0804.txt,images/train/02-PAN-20250323-442-303-L00000000287-CCD7_2_crop1.jpg,labels/train/02-PAN-20250323-442-303-L00000000287-CCD7_2_crop1.txt,images/train/0804.jpg,labels/train/0804.txt
805,0805,02-PAN-20250324-468-372-L00000000371-CCD16_3_crop2.jpg,02-PAN-20250324-468-372-L00000000371-CCD16_3_crop2.txt,0805.jpg,0805.txt,images/train/02-PAN-20250324-468-372-L00000000371-CCD16_3_crop2.jpg,labels/train/02-PAN-20250324-468-372-L00000000371-CCD16_3_crop2.txt,images/train/0805.jpg,labels/train/0805.txt
806,0806,02-PAN-20250324-468-373-L00000000372-CCD16_2_crop1.jpg,02-PAN-20250324-468-373-L00000000372-CCD16_2_crop1.txt,0806.jpg,0806.txt,images/train/02-PAN-20250324-468-373-L00000000372-CCD16_2_crop1.jpg,labels/train/02-PAN-20250324-468-373-L00000000372-CCD16_2_crop1.txt,images/train/0806.jpg,labels/train/0806.txt
807,0807,02-PAN-20250324-468-373-L00000000372-CCD23_3_crop1.jpg,02-PAN-20250324-468-373-L00000000372-CCD23_3_crop1.txt,0807.jpg,0807.txt,images/train/02-PAN-20250324-468-373-L00000000372-CCD23_3_crop1.jpg,labels/train/02-PAN-20250324-468-373-L00000000372-CCD23_3_crop1.txt,images/train/0807.jpg,labels/train/0807.txt
808,0808,02-PAN-20250325-081-360-L00000000455-CCD15_6_crop1.jpg,02-PAN-20250325-081-360-L00000000455-CCD15_6_crop1.txt,0808.jpg,0808.txt,images/train/02-PAN-20250325-081-360-L00000000455-CCD15_6_crop1.jpg,labels/train/02-PAN-20250325-081-360-L00000000455-CCD15_6_crop1.txt,images/train/0808.jpg,labels/train/0808.txt
809,0809,02-PAN-20250325-081-360-L00000000455-CCD15_6_crop3.jpg,02-PAN-20250325-081-360-L00000000455-CCD15_6_crop3.txt,0809.jpg,0809.txt,images/train/02-PAN-20250325-081-360-L00000000455-CCD15_6_crop3.jpg,labels/train/02-PAN-20250325-081-360-L00000000455-CCD15_6_crop3.txt,images/train/0809.jpg,labels/train/0809.txt
810,0810,02-PAN-20250325-081-360-L00000000455-CCD15_6_crop4.jpg,02-PAN-20250325-081-360-L00000000455-CCD15_6_crop4.txt,0810.jpg,0810.txt,images/train/02-PAN-20250325-081-360-L00000000455-CCD15_6_crop4.jpg,labels/train/02-PAN-20250325-081-360-L00000000455-CCD15_6_crop4.txt,images/train/0810.jpg,labels/train/0810.txt
811,0811,02-PAN-20250325-081-361-L00000000456-CCD15_1_crop1.jpg,02-PAN-20250325-081-361-L00000000456-CCD15_1_crop1.txt,0811.jpg,0811.txt,images/train/02-PAN-20250325-081-361-L00000000456-CCD15_1_crop1.jpg,labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_1_crop1.txt,images/train/0811.jpg,labels/train/0811.txt
812,0812,02-PAN-20250325-081-361-L00000000456-CCD15_1_crop2.jpg,02-PAN-20250325-081-361-L00000000456-CCD15_1_crop2.txt,0812.jpg,0812.txt,images/train/02-PAN-20250325-081-361-L00000000456-CCD15_1_crop2.jpg,labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_1_crop2.txt,images/train/0812.jpg,labels/train/0812.txt
813,0813,02-PAN-20250325-081-361-L00000000456-CCD15_1_crop3.jpg,02-PAN-20250325-081-361-L00000000456-CCD15_1_crop3.txt,0813.jpg,0813.txt,images/train/02-PAN-20250325-081-361-L00000000456-CCD15_1_crop3.jpg,labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_1_crop3.txt,images/train/0813.jpg,labels/train/0813.txt
814,0814,02-PAN-20250325-081-361-L00000000456-CCD15_3_crop1.jpg,02-PAN-20250325-081-361-L00000000456-CCD15_3_crop1.txt,0814.jpg,0814.txt,images/train/02-PAN-20250325-081-361-L00000000456-CCD15_3_crop1.jpg,labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_3_crop1.txt,images/train/0814.jpg,labels/train/0814.txt
815,0815,02-PAN-20250325-081-361-L00000000456-CCD15_3_crop3.jpg,02-PAN-20250325-081-361-L00000000456-CCD15_3_crop3.txt,0815.jpg,0815.txt,images/train/02-PAN-20250325-081-361-L00000000456-CCD15_3_crop3.jpg,labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_3_crop3.txt,images/train/0815.jpg,labels/train/0815.txt
816,0816,02-PAN-20250325-081-361-L00000000456-CCD15_4_crop1.jpg,02-PAN-20250325-081-361-L00000000456-CCD15_4_crop1.txt,0816.jpg,0816.txt,images/train/02-PAN-20250325-081-361-L00000000456-CCD15_4_crop1.jpg,labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_4_crop1.txt,images/train/0816.jpg,labels/train/0816.txt
817,0817,02-PAN-20250325-081-361-L00000000456-CCD15_5_crop1.jpg,02-PAN-20250325-081-361-L00000000456-CCD15_5_crop1.txt,0817.jpg,0817.txt,images/train/02-PAN-20250325-081-361-L00000000456-CCD15_5_crop1.jpg,labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_5_crop1.txt,images/train/0817.jpg,labels/train/0817.txt
818,0818,02-PAN-20250325-081-361-L00000000456-CCD16_4_crop2.jpg,02-PAN-20250325-081-361-L00000000456-CCD16_4_crop2.txt,0818.jpg,0818.txt,images/train/02-PAN-20250325-081-361-L00000000456-CCD16_4_crop2.jpg,labels/train/02-PAN-20250325-081-361-L00000000456-CCD16_4_crop2.txt,images/train/0818.jpg,labels/train/0818.txt
819,0819,02-PAN-20250325-081-361-L00000000456-CCD16_4_crop3.jpg,02-PAN-20250325-081-361-L00000000456-CCD16_4_crop3.txt,0819.jpg,0819.txt,images/train/02-PAN-20250325-081-361-L00000000456-CCD16_4_crop3.jpg,labels/train/02-PAN-20250325-081-361-L00000000456-CCD16_4_crop3.txt,images/train/0819.jpg,labels/train/0819.txt
820,0820,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop2.jpg,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop2.txt,0820.jpg,0820.txt,images/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop2.jpg,labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop2.txt,images/train/0820.jpg,labels/train/0820.txt
821,0821,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop3.jpg,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop3.txt,0821.jpg,0821.txt,images/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop3.jpg,labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop3.txt,images/train/0821.jpg,labels/train/0821.txt
822,0822,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop4.jpg,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop4.txt,0822.jpg,0822.txt,images/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop4.jpg,labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop4.txt,images/train/0822.jpg,labels/train/0822.txt
823,0823,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop5.jpg,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop5.txt,0823.jpg,0823.txt,images/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop5.jpg,labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop5.txt,images/train/0823.jpg,labels/train/0823.txt
824,0824,02-PAN-20250325-462-360-L00000000422-CCD12_3_crop2.jpg,02-PAN-20250325-462-360-L00000000422-CCD12_3_crop2.txt,0824.jpg,0824.txt,images/train/02-PAN-20250325-462-360-L00000000422-CCD12_3_crop2.jpg,labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_3_crop2.txt,images/train/0824.jpg,labels/train/0824.txt
825,0825,02-PAN-20250325-462-360-L00000000422-CCD12_3_crop3.jpg,02-PAN-20250325-462-360-L00000000422-CCD12_3_crop3.txt,0825.jpg,0825.txt,images/train/02-PAN-20250325-462-360-L00000000422-CCD12_3_crop3.jpg,labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_3_crop3.txt,images/train/0825.jpg,labels/train/0825.txt
826,0826,02-PAN-20250325-462-360-L00000000422-CCD21_4_crop2.jpg,02-PAN-20250325-462-360-L00000000422-CCD21_4_crop2.txt,0826.jpg,0826.txt,images/train/02-PAN-20250325-462-360-L00000000422-CCD21_4_crop2.jpg,labels/train/02-PAN-20250325-462-360-L00000000422-CCD21_4_crop2.txt,images/train/0826.jpg,labels/train/0826.txt
827,0827,02-PAN-20250325-462-360-L00000000422-CCD21_4_crop3.jpg,02-PAN-20250325-462-360-L00000000422-CCD21_4_crop3.txt,0827.jpg,0827.txt,images/train/02-PAN-20250325-462-360-L00000000422-CCD21_4_crop3.jpg,labels/train/02-PAN-20250325-462-360-L00000000422-CCD21_4_crop3.txt,images/train/0827.jpg,labels/train/0827.txt
828,0828,02-PAN-20250325-462-360-L00000000422-CCD22_4_crop1.jpg,02-PAN-20250325-462-360-L00000000422-CCD22_4_crop1.txt,0828.jpg,0828.txt,images/train/02-PAN-20250325-462-360-L00000000422-CCD22_4_crop1.jpg,labels/train/02-PAN-20250325-462-360-L00000000422-CCD22_4_crop1.txt,images/train/0828.jpg,labels/train/0828.txt
829,0829,02-PAN-20250326-108-335-L00000000593-CCD19_4_crop2.jpg,02-PAN-20250326-108-335-L00000000593-CCD19_4_crop2.txt,0829.jpg,0829.txt,images/train/02-PAN-20250326-108-335-L00000000593-CCD19_4_crop2.jpg,labels/train/02-PAN-20250326-108-335-L00000000593-CCD19_4_crop2.txt,images/train/0829.jpg,labels/train/0829.txt
830,0830,02-PAN-20250326-108-335-L00000000593-CCD19_5_crop1.jpg,02-PAN-20250326-108-335-L00000000593-CCD19_5_crop1.txt,0830.jpg,0830.txt,images/train/02-PAN-20250326-108-335-L00000000593-CCD19_5_crop1.jpg,labels/train/02-PAN-20250326-108-335-L00000000593-CCD19_5_crop1.txt,images/train/0830.jpg,labels/train/0830.txt
831,0831,02-PAN-20250326-108-335-L00000000593-CCD20_3_crop1.jpg,02-PAN-20250326-108-335-L00000000593-CCD20_3_crop1.txt,0831.jpg,0831.txt,images/train/02-PAN-20250326-108-335-L00000000593-CCD20_3_crop1.jpg,labels/train/02-PAN-20250326-108-335-L00000000593-CCD20_3_crop1.txt,images/train/0831.jpg,labels/train/0831.txt
832,0832,02-PAN-20250326-108-335-L00000000593-CCD20_3_crop2.jpg,02-PAN-20250326-108-335-L00000000593-CCD20_3_crop2.txt,0832.jpg,0832.txt,images/train/02-PAN-20250326-108-335-L00000000593-CCD20_3_crop2.jpg,labels/train/02-PAN-20250326-108-335-L00000000593-CCD20_3_crop2.txt,images/train/0832.jpg,labels/train/0832.txt
833,0833,02-PAN-20250326-108-335-L00000000593-CCD20_3_crop3.jpg,02-PAN-20250326-108-335-L00000000593-CCD20_3_crop3.txt,0833.jpg,0833.txt,images/train/02-PAN-20250326-108-335-L00000000593-CCD20_3_crop3.jpg,labels/train/02-PAN-20250326-108-335-L00000000593-CCD20_3_crop3.txt,images/train/0833.jpg,labels/train/0833.txt
834,0834,02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.txt,0834.jpg,0834.txt,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,labels/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.txt,images/train/0834.jpg,labels/train/0834.txt
835,0835,02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.jpg,02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.txt,0835.jpg,0835.txt,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.jpg,labels/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.txt,images/train/0835.jpg,labels/train/0835.txt
836,0836,02-PAN-20250329-087-336-L00000000675-CCD18_6_crop1.jpg,02-PAN-20250329-087-336-L00000000675-CCD18_6_crop1.txt,0836.jpg,0836.txt,images/train/02-PAN-20250329-087-336-L00000000675-CCD18_6_crop1.jpg,labels/train/02-PAN-20250329-087-336-L00000000675-CCD18_6_crop1.txt,images/train/0836.jpg,labels/train/0836.txt
837,0837,02-PAN-20250329-087-337-L00000000676-CCD11_6_crop1.jpg,02-PAN-20250329-087-337-L00000000676-CCD11_6_crop1.txt,0837.jpg,0837.txt,images/train/02-PAN-20250329-087-337-L00000000676-CCD11_6_crop1.jpg,labels/train/02-PAN-20250329-087-337-L00000000676-CCD11_6_crop1.txt,images/train/0837.jpg,labels/train/0837.txt
838,0838,02-PAN-20250329-087-337-L00000000676-CCD17_1_crop1.jpg,02-PAN-20250329-087-337-L00000000676-CCD17_1_crop1.txt,0838.jpg,0838.txt,images/train/02-PAN-20250329-087-337-L00000000676-CCD17_1_crop1.jpg,labels/train/02-PAN-20250329-087-337-L00000000676-CCD17_1_crop1.txt,images/train/0838.jpg,labels/train/0838.txt
839,0839,02-PAN-20250329-087-337-L00000000676-CCD18_1_crop2.jpg,02-PAN-20250329-087-337-L00000000676-CCD18_1_crop2.txt,0839.jpg,0839.txt,images/train/02-PAN-20250329-087-337-L00000000676-CCD18_1_crop2.jpg,labels/train/02-PAN-20250329-087-337-L00000000676-CCD18_1_crop2.txt,images/train/0839.jpg,labels/train/0839.txt
840,0840,02-PAN-20250329-087-338-L00000000677-CCD10_3_crop1.jpg,02-PAN-20250329-087-338-L00000000677-CCD10_3_crop1.txt,0840.jpg,0840.txt,images/train/02-PAN-20250329-087-338-L00000000677-CCD10_3_crop1.jpg,labels/train/02-PAN-20250329-087-338-L00000000677-CCD10_3_crop1.txt,images/train/0840.jpg,labels/train/0840.txt
841,0841,02-PAN-20250329-087-338-L00000000677-CCD10_4_crop1.jpg,02-PAN-20250329-087-338-L00000000677-CCD10_4_crop1.txt,0841.jpg,0841.txt,images/train/02-PAN-20250329-087-338-L00000000677-CCD10_4_crop1.jpg,labels/train/02-PAN-20250329-087-338-L00000000677-CCD10_4_crop1.txt,images/train/0841.jpg,labels/train/0841.txt
842,0842,02-PAN-20250329-087-338-L00000000677-CCD10_4_crop2.jpg,02-PAN-20250329-087-338-L00000000677-CCD10_4_crop2.txt,0842.jpg,0842.txt,images/train/02-PAN-20250329-087-338-L00000000677-CCD10_4_crop2.jpg,labels/train/02-PAN-20250329-087-338-L00000000677-CCD10_4_crop2.txt,images/train/0842.jpg,labels/train/0842.txt
843,0843,02-PAN-20250329-087-338-L00000000677-CCD10_4_crop3.jpg,02-PAN-20250329-087-338-L00000000677-CCD10_4_crop3.txt,0843.jpg,0843.txt,images/train/02-PAN-20250329-087-338-L00000000677-CCD10_4_crop3.jpg,labels/train/02-PAN-20250329-087-338-L00000000677-CCD10_4_crop3.txt,images/train/0843.jpg,labels/train/0843.txt
844,0844,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop1.jpg,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop1.txt,0844.jpg,0844.txt,images/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop1.jpg,labels/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop1.txt,images/train/0844.jpg,labels/train/0844.txt
845,0845,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop2.jpg,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop2.txt,0845.jpg,0845.txt,images/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop2.jpg,labels/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop2.txt,images/train/0845.jpg,labels/train/0845.txt
846,0846,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop3.jpg,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop3.txt,0846.jpg,0846.txt,images/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop3.jpg,labels/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop3.txt,images/train/0846.jpg,labels/train/0846.txt
847,0847,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop4.jpg,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop4.txt,0847.jpg,0847.txt,images/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop4.jpg,labels/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop4.txt,images/train/0847.jpg,labels/train/0847.txt
848,0848,02-PAN-20250329-087-338-L00000000677-CCD11_4_crop1.jpg,02-PAN-20250329-087-338-L00000000677-CCD11_4_crop1.txt,0848.jpg,0848.txt,images/train/02-PAN-20250329-087-338-L00000000677-CCD11_4_crop1.jpg,labels/train/02-PAN-20250329-087-338-L00000000677-CCD11_4_crop1.txt,images/train/0848.jpg,labels/train/0848.txt
849,0849,02-PAN-20250329-087-338-L00000000677-CCD11_4_crop2.jpg,02-PAN-20250329-087-338-L00000000677-CCD11_4_crop2.txt,0849.jpg,0849.txt,images/train/02-PAN-20250329-087-338-L00000000677-CCD11_4_crop2.jpg,labels/train/02-PAN-20250329-087-338-L00000000677-CCD11_4_crop2.txt,images/train/0849.jpg,labels/train/0849.txt
850,0850,02-PAN-20250329-089-274-L00000000683-CCD14_4_crop1.jpg,02-PAN-20250329-089-274-L00000000683-CCD14_4_crop1.txt,0850.jpg,0850.txt,images/train/02-PAN-20250329-089-274-L00000000683-CCD14_4_crop1.jpg,labels/train/02-PAN-20250329-089-274-L00000000683-CCD14_4_crop1.txt,images/train/0850.jpg,labels/train/0850.txt
851,0851,02-PAN-20250329-212-808-L00000000701-CCD24_3_crop1.jpg,02-PAN-20250329-212-808-L00000000701-CCD24_3_crop1.txt,0851.jpg,0851.txt,images/train/02-PAN-20250329-212-808-L00000000701-CCD24_3_crop1.jpg,labels/train/02-PAN-20250329-212-808-L00000000701-CCD24_3_crop1.txt,images/train/0851.jpg,labels/train/0851.txt
852,0852,02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.txt,0852.jpg,0852.txt,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,labels/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.txt,images/train/0852.jpg,labels/train/0852.txt
853,0853,02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.txt,0853.jpg,0853.txt,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,labels/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.txt,images/train/0853.jpg,labels/train/0853.txt
854,0854,02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.jpg,02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.txt,0854.jpg,0854.txt,images/train/02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.jpg,labels/train/02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.txt,images/train/0854.jpg,labels/train/0854.txt
855,0855,02-PAN-20250329-467-288-L00000000665-CCD16_3_crop2.jpg,02-PAN-20250329-467-288-L00000000665-CCD16_3_crop2.txt,0855.jpg,0855.txt,images/train/02-PAN-20250329-467-288-L00000000665-CCD16_3_crop2.jpg,labels/train/02-PAN-20250329-467-288-L00000000665-CCD16_3_crop2.txt,images/train/0855.jpg,labels/train/0855.txt
856,0856,02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.txt,0856.jpg,0856.txt,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,labels/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.txt,images/train/0856.jpg,labels/train/0856.txt
857,0857,02-PAN-20250329-467-290-L00000000667-CCD25_5_crop1.jpg,02-PAN-20250329-467-290-L00000000667-CCD25_5_crop1.txt,0857.jpg,0857.txt,images/train/02-PAN-20250329-467-290-L00000000667-CCD25_5_crop1.jpg,labels/train/02-PAN-20250329-467-290-L00000000667-CCD25_5_crop1.txt,images/train/0857.jpg,labels/train/0857.txt
858,0858,02-PAN-20250329-467-290-L00000000667-CCD26_5_crop1.jpg,02-PAN-20250329-467-290-L00000000667-CCD26_5_crop1.txt,0858.jpg,0858.txt,images/train/02-PAN-20250329-467-290-L00000000667-CCD26_5_crop1.jpg,labels/train/02-PAN-20250329-467-290-L00000000667-CCD26_5_crop1.txt,images/train/0858.jpg,labels/train/0858.txt
859,0859,02-PAN-20250329-467-290-L00000000667-CCD26_5_crop2.jpg,02-PAN-20250329-467-290-L00000000667-CCD26_5_crop2.txt,0859.jpg,0859.txt,images/train/02-PAN-20250329-467-290-L00000000667-CCD26_5_crop2.jpg,labels/train/02-PAN-20250329-467-290-L00000000667-CCD26_5_crop2.txt,images/train/0859.jpg,labels/train/0859.txt
860,0860,02-PAN-20250329-467-290-L00000000667-CCD27_6_crop1.jpg,02-PAN-20250329-467-290-L00000000667-CCD27_6_crop1.txt,0860.jpg,0860.txt,images/train/02-PAN-20250329-467-290-L00000000667-CCD27_6_crop1.jpg,labels/train/02-PAN-20250329-467-290-L00000000667-CCD27_6_crop1.txt,images/train/0860.jpg,labels/train/0860.txt
861,0861,02-PAN-20250330-461-282-L00000000742-CCD26_1_crop1.jpg,02-PAN-20250330-461-282-L00000000742-CCD26_1_crop1.txt,0861.jpg,0861.txt,images/train/02-PAN-20250330-461-282-L00000000742-CCD26_1_crop1.jpg,labels/train/02-PAN-20250330-461-282-L00000000742-CCD26_1_crop1.txt,images/train/0861.jpg,labels/train/0861.txt
862,0862,02-PAN-20250330-461-284-L00000000744-CCD20_1_crop1.jpg,02-PAN-20250330-461-284-L00000000744-CCD20_1_crop1.txt,0862.jpg,0862.txt,images/train/02-PAN-20250330-461-284-L00000000744-CCD20_1_crop1.jpg,labels/train/02-PAN-20250330-461-284-L00000000744-CCD20_1_crop1.txt,images/train/0862.jpg,labels/train/0862.txt
863,0863,02-PAN-20250330-461-284-L00000000744-CCD20_1_crop2.jpg,02-PAN-20250330-461-284-L00000000744-CCD20_1_crop2.txt,0863.jpg,0863.txt,images/train/02-PAN-20250330-461-284-L00000000744-CCD20_1_crop2.jpg,labels/train/02-PAN-20250330-461-284-L00000000744-CCD20_1_crop2.txt,images/train/0863.jpg,labels/train/0863.txt
864,0864,02-PAN-20250330-461-284-L00000000744-CCD20_1_crop3.jpg,02-PAN-20250330-461-284-L00000000744-CCD20_1_crop3.txt,0864.jpg,0864.txt,images/train/02-PAN-20250330-461-284-L00000000744-CCD20_1_crop3.jpg,labels/train/02-PAN-20250330-461-284-L00000000744-CCD20_1_crop3.txt,images/train/0864.jpg,labels/train/0864.txt
