scene_id,assigned_split,image_count,object_count,class_counts_json
MAR20_2954,train,1,9,"{""18"": 9}"
MAR20_2955,train,1,5,"{""12"": 5}"
MAR20_2956,train,1,4,"{""10"": 4}"
MAR20_2957,train,1,5,"{""13"": 5}"
MAR20_2958,train,1,7,"{""6"": 1, ""7"": 1, ""17"": 2, ""21"": 3}"
MAR20_2959,train,1,9,"{""19"": 9}"
MAR20_296,train,1,8,"{""13"": 8}"
MAR20_2960,train,1,8,"{""8"": 8}"
MAR20_2961,train,1,4,"{""10"": 1, ""17"": 3}"
MAR20_2962,train,1,7,"{""19"": 7}"
MAR20_2963,train,1,12,"{""7"": 12}"
MAR20_2964,train,1,3,"{""19"": 3}"
MAR20_2965,train,1,1,"{""13"": 1}"
MAR20_2967,train,1,5,"{""23"": 5}"
MAR20_2969,train,1,7,"{""10"": 1, ""11"": 4, ""13"": 2}"
MAR20_297,train,1,7,"{""13"": 7}"
MAR20_2970,train,1,3,"{""6"": 3}"
MAR20_2971,val,1,9,"{""23"": 9}"
MAR20_2972,train,1,4,"{""8"": 4}"
MAR20_2973,val,1,4,"{""5"": 2, ""12"": 2}"
MAR20_2974,train,1,1,"{""23"": 1}"
MAR20_2976,train,1,1,"{""18"": 1}"
MAR20_2977,train,1,2,"{""4"": 2}"
MAR20_2978,train,1,4,"{""6"": 4}"
MAR20_2979,val,1,6,"{""19"": 6}"
MAR20_298,train,1,9,"{""5"": 9}"
MAR20_2980,train,1,9,"{""12"": 9}"
MAR20_2981,train,1,6,"{""16"": 3, ""18"": 3}"
MAR20_2982,train,1,2,"{""12"": 2}"
MAR20_2983,val,1,4,"{""8"": 4}"
MAR20_2984,train,1,1,"{""22"": 1}"
MAR20_2985,train,1,3,"{""17"": 3}"
MAR20_2986,train,1,12,"{""5"": 4, ""12"": 8}"
MAR20_2987,val,1,8,"{""12"": 8}"
MAR20_2988,train,1,3,"{""14"": 1, ""17"": 2}"
MAR20_299,train,1,3,"{""13"": 3}"
MAR20_2990,val,1,3,"{""22"": 3}"
MAR20_2991,train,1,5,"{""23"": 5}"
MAR20_2992,train,1,7,"{""4"": 7}"
MAR20_2993,train,1,6,"{""16"": 6}"
MAR20_2994,train,1,6,"{""16"": 6}"
MAR20_2995,val,1,14,"{""19"": 14}"
MAR20_2996,train,1,5,"{""22"": 5}"
MAR20_2997,train,1,4,"{""20"": 4}"
MAR20_2999,train,1,3,"{""22"": 1, ""23"": 2}"
MAR20_3,train,1,4,"{""13"": 4}"
MAR20_30,val,1,3,"{""5"": 3}"
MAR20_3000,train,1,4,"{""23"": 4}"
MAR20_3001,train,1,8,"{""18"": 8}"
MAR20_3002,train,1,3,"{""15"": 2, ""20"": 1}"
MAR20_3004,train,1,4,"{""20"": 4}"
MAR20_3005,train,1,3,"{""4"": 2, ""22"": 1}"
MAR20_3006,val,1,8,"{""12"": 4, ""19"": 4}"
MAR20_3007,train,1,7,"{""5"": 2, ""17"": 5}"
MAR20_3008,train,1,12,"{""19"": 12}"
MAR20_301,train,1,9,"{""13"": 9}"
MAR20_3011,train,1,15,"{""12"": 3, ""19"": 12}"
MAR20_3012,train,1,5,"{""14"": 1, ""17"": 4}"
MAR20_3013,train,1,9,"{""17"": 9}"
MAR20_3014,train,1,4,"{""15"": 3, ""20"": 1}"
MAR20_3015,train,1,5,"{""4"": 5}"
MAR20_3016,train,1,2,"{""17"": 2}"
MAR20_3017,train,1,3,"{""5"": 1, ""12"": 2}"
MAR20_3018,train,1,5,"{""12"": 5}"
MAR20_3019,train,1,3,"{""5"": 1, ""12"": 2}"
MAR20_302,train,1,6,"{""11"": 6}"
MAR20_3021,train,1,3,"{""8"": 2, ""16"": 1}"
MAR20_3022,train,1,5,"{""17"": 5}"
MAR20_3023,train,1,7,"{""19"": 7}"
MAR20_3024,train,1,3,"{""7"": 3}"
MAR20_3026,train,1,2,"{""8"": 2}"
MAR20_3027,train,1,4,"{""20"": 4}"
MAR20_3028,train,1,4,"{""17"": 4}"
MAR20_303,val,1,4,"{""5"": 4}"
MAR20_3032,train,1,2,"{""15"": 1, ""20"": 1}"
MAR20_3033,val,1,2,"{""20"": 2}"
MAR20_3034,train,1,3,"{""23"": 3}"
MAR20_3035,train,1,3,"{""8"": 3}"
MAR20_3036,train,1,4,"{""23"": 4}"
MAR20_3037,train,1,1,"{""6"": 1}"
MAR20_3038,val,1,5,"{""23"": 5}"
MAR20_3039,train,1,13,"{""5"": 7, ""17"": 6}"
MAR20_304,train,1,6,"{""13"": 6}"
MAR20_3043,train,1,3,"{""20"": 3}"
MAR20_3044,val,1,3,"{""14"": 3}"
MAR20_3045,train,1,4,"{""7"": 4}"
MAR20_3046,train,1,3,"{""6"": 2, ""17"": 1}"
MAR20_3047,train,1,4,"{""8"": 4}"
MAR20_3048,train,1,3,"{""8"": 3}"
MAR20_3049,train,1,3,"{""20"": 3}"
MAR20_305,train,1,4,"{""13"": 4}"
MAR20_3050,train,1,3,"{""11"": 3}"
MAR20_3051,train,1,4,"{""4"": 4}"
MAR20_3052,val,1,15,"{""19"": 15}"
MAR20_3053,train,1,7,"{""5"": 7}"
MAR20_3054,val,1,3,"{""16"": 3}"
MAR20_3056,train,1,5,"{""12"": 5}"
MAR20_3057,val,1,9,"{""13"": 9}"
MAR20_3058,train,1,3,"{""16"": 1, ""17"": 2}"
MAR20_306,train,1,8,"{""13"": 8}"
MAR20_3060,val,1,1,"{""8"": 1}"
MAR20_3061,train,1,4,"{""4"": 2, ""22"": 2}"
MAR20_3062,train,1,3,"{""20"": 3}"
MAR20_3063,val,1,9,"{""4"": 8, ""22"": 1}"
MAR20_3064,train,1,5,"{""6"": 4, ""7"": 1}"
MAR20_3065,train,1,4,"{""11"": 4}"
MAR20_3066,train,1,3,"{""6"": 3}"
MAR20_3067,train,1,3,"{""17"": 3}"
MAR20_3068,val,1,4,"{""23"": 4}"
MAR20_307,val,1,5,"{""13"": 5}"
MAR20_3070,train,1,13,"{""11"": 13}"
MAR20_3071,val,1,9,"{""19"": 9}"
MAR20_3072,train,1,17,"{""19"": 17}"
MAR20_3073,train,1,5,"{""14"": 5}"
MAR20_3074,train,1,14,"{""19"": 14}"
MAR20_3075,val,1,7,"{""4"": 3, ""22"": 4}"
MAR20_3078,train,1,7,"{""16"": 7}"
MAR20_3079,train,1,10,"{""6"": 1, ""17"": 9}"
MAR20_3080,train,1,7,"{""15"": 4, ""20"": 3}"
MAR20_3081,train,1,5,"{""7"": 5}"
MAR20_3082,val,1,12,"{""19"": 12}"
MAR20_3083,train,1,2,"{""8"": 2}"
MAR20_3084,val,1,7,"{""5"": 4, ""10"": 2, ""14"": 1}"
MAR20_3085,train,1,6,"{""5"": 3, ""6"": 3}"
MAR20_3086,train,1,11,"{""10"": 1, ""17"": 10}"
MAR20_3087,train,1,4,"{""4"": 4}"
MAR20_3088,train,1,3,"{""22"": 1, ""23"": 2}"
MAR20_3089,train,1,7,"{""17"": 7}"
MAR20_3090,train,1,5,"{""8"": 5}"
MAR20_3091,train,1,3,"{""6"": 3}"
MAR20_3092,val,1,7,"{""19"": 7}"
MAR20_3093,train,1,1,"{""17"": 1}"
MAR20_3094,train,1,7,"{""4"": 6, ""22"": 1}"
MAR20_3095,train,1,6,"{""4"": 4, ""22"": 2}"
MAR20_3096,val,1,3,"{""4"": 3}"
MAR20_3097,train,1,2,"{""5"": 1, ""6"": 1}"
MAR20_3098,val,1,3,"{""14"": 3}"
MAR20_3099,val,1,13,"{""8"": 13}"
MAR20_31,train,1,4,"{""5"": 4}"
MAR20_310,train,1,8,"{""13"": 8}"
MAR20_3102,train,1,12,"{""19"": 12}"
MAR20_3103,train,1,6,"{""4"": 5, ""22"": 1}"
MAR20_3104,train,1,18,"{""19"": 18}"
MAR20_3106,train,1,7,"{""19"": 7}"
MAR20_3109,train,1,7,"{""4"": 6, ""22"": 1}"
MAR20_311,train,1,6,"{""13"": 6}"
MAR20_3110,train,1,18,"{""12"": 18}"
MAR20_3111,train,1,7,"{""6"": 1, ""7"": 1, ""17"": 4, ""21"": 1}"
MAR20_3112,val,1,5,"{""6"": 1, ""7"": 4}"
MAR20_3114,train,1,3,"{""17"": 3}"
MAR20_3115,train,1,11,"{""4"": 11}"
MAR20_3116,train,1,7,"{""16"": 4, ""18"": 3}"
MAR20_3119,train,1,6,"{""4"": 6}"
MAR20_312,train,1,4,"{""13"": 4}"
MAR20_3120,train,1,8,"{""5"": 7, ""13"": 1}"
MAR20_3121,train,1,4,"{""20"": 4}"
MAR20_3122,train,1,4,"{""22"": 2, ""23"": 2}"
MAR20_3123,train,1,1,"{""10"": 1}"
MAR20_3125,val,1,2,"{""18"": 2}"
MAR20_3126,train,1,8,"{""4"": 6, ""22"": 2}"
MAR20_3127,train,1,6,"{""11"": 1, ""16"": 3, ""17"": 2}"
MAR20_3129,train,1,3,"{""5"": 2, ""11"": 1}"
MAR20_313,train,1,3,"{""11"": 3}"
MAR20_3130,train,1,3,"{""20"": 3}"
MAR20_3131,train,1,4,"{""23"": 4}"
MAR20_3132,train,1,7,"{""6"": 6, ""21"": 1}"
MAR20_3133,train,1,11,"{""19"": 11}"
MAR20_3135,train,1,1,"{""17"": 1}"
MAR20_3136,train,1,4,"{""20"": 4}"
MAR20_3137,train,1,6,"{""15"": 4, ""20"": 2}"
MAR20_314,train,1,6,"{""13"": 6}"
MAR20_3140,train,1,2,"{""8"": 2}"
MAR20_3141,train,1,5,"{""16"": 3, ""18"": 2}"
MAR20_3142,train,1,5,"{""22"": 3, ""23"": 2}"
MAR20_3144,train,1,6,"{""8"": 6}"
MAR20_3145,train,1,3,"{""12"": 2, ""19"": 1}"
MAR20_3147,val,1,13,"{""12"": 13}"
MAR20_3148,val,1,4,"{""17"": 4}"
MAR20_315,train,1,10,"{""13"": 10}"
MAR20_3150,train,1,6,"{""13"": 6}"
MAR20_3151,train,1,8,"{""19"": 8}"
MAR20_3152,train,1,1,"{""19"": 1}"
MAR20_3153,train,1,6,"{""20"": 6}"
MAR20_3154,train,1,2,"{""23"": 2}"
MAR20_3155,train,1,4,"{""19"": 4}"
MAR20_3156,train,1,2,"{""13"": 2}"
MAR20_3157,train,1,5,"{""16"": 5}"
MAR20_3158,train,1,3,"{""19"": 3}"
MAR20_3159,train,1,1,"{""20"": 1}"
MAR20_316,train,1,9,"{""13"": 9}"
MAR20_3160,train,1,5,"{""8"": 5}"
MAR20_3161,train,1,4,"{""15"": 1, ""20"": 3}"
MAR20_3162,train,1,4,"{""8"": 4}"
MAR20_3163,train,1,3,"{""15"": 3}"
MAR20_3164,train,1,6,"{""15"": 2, ""20"": 4}"
MAR20_3166,train,1,3,"{""6"": 3}"
MAR20_3167,train,1,3,"{""17"": 3}"
MAR20_3168,train,1,4,"{""5"": 4}"
MAR20_3169,train,1,3,"{""8"": 3}"
MAR20_317,val,1,8,"{""13"": 8}"
MAR20_3170,train,1,5,"{""5"": 3, ""17"": 2}"
MAR20_3171,train,1,1,"{""14"": 1}"
MAR20_3172,train,1,3,"{""4"": 3}"
MAR20_3173,val,1,3,"{""10"": 3}"
MAR20_3174,train,1,3,"{""22"": 3}"
MAR20_3175,train,1,6,"{""17"": 6}"
MAR20_3176,train,1,2,"{""17"": 2}"
MAR20_3177,train,1,2,"{""5"": 1, ""10"": 1}"
MAR20_3178,train,1,5,"{""15"": 3, ""20"": 1, ""23"": 1}"
MAR20_318,train,1,10,"{""13"": 10}"
MAR20_3181,val,1,2,"{""8"": 2}"
MAR20_3182,train,1,10,"{""19"": 10}"
MAR20_3183,train,1,7,"{""10"": 7}"
MAR20_3184,train,1,3,"{""11"": 2, ""13"": 1}"
MAR20_3185,val,1,1,"{""8"": 1}"
MAR20_3186,train,1,3,"{""15"": 1, ""20"": 2}"
MAR20_3187,train,1,6,"{""22"": 3, ""23"": 3}"
MAR20_3188,train,1,4,"{""18"": 4}"
MAR20_319,train,1,12,"{""11"": 12}"
MAR20_3190,train,1,11,"{""11"": 11}"
MAR20_3191,val,1,4,"{""15"": 4}"
MAR20_3193,train,1,4,"{""19"": 4}"
MAR20_3194,train,1,6,"{""4"": 5, ""22"": 1}"
MAR20_3195,train,1,3,"{""15"": 3}"
MAR20_3196,train,1,5,"{""7"": 5}"
MAR20_3197,val,1,7,"{""22"": 5, ""23"": 2}"
MAR20_3198,val,1,6,"{""17"": 6}"
MAR20_32,val,1,3,"{""13"": 3}"
MAR20_3200,train,1,12,"{""5"": 1, ""12"": 4, ""19"": 7}"
MAR20_3202,train,1,4,"{""19"": 4}"
MAR20_3203,train,1,4,"{""17"": 4}"
MAR20_3204,train,1,5,"{""17"": 5}"
MAR20_3205,train,1,6,"{""6"": 6}"
MAR20_3206,train,1,4,"{""15"": 1, ""20"": 3}"
MAR20_3207,train,1,3,"{""15"": 1, ""20"": 2}"
MAR20_3208,val,1,6,"{""11"": 6}"
MAR20_3209,val,1,6,"{""14"": 6}"
MAR20_321,train,1,7,"{""5"": 7}"
MAR20_3210,train,1,5,"{""4"": 5}"
MAR20_3211,val,1,5,"{""12"": 5}"
MAR20_3212,train,1,3,"{""17"": 3}"
MAR20_3213,train,1,2,"{""8"": 2}"
MAR20_3214,train,1,17,"{""5"": 17}"
MAR20_3215,val,1,2,"{""10"": 2}"
MAR20_3216,train,1,11,"{""5"": 2, ""11"": 1, ""16"": 6, ""17"": 2}"
MAR20_3217,train,1,8,"{""5"": 8}"
MAR20_3218,val,1,5,"{""5"": 1, ""14"": 2, ""17"": 2}"
MAR20_3220,val,1,3,"{""10"": 1, ""11"": 1, ""17"": 1}"
MAR20_3221,val,1,8,"{""6"": 5, ""17"": 3}"
MAR20_3222,train,1,7,"{""4"": 4, ""22"": 3}"
MAR20_3223,train,1,2,"{""16"": 2}"
MAR20_3224,val,1,7,"{""17"": 7}"
MAR20_3225,train,1,8,"{""19"": 8}"
MAR20_3226,train,1,10,"{""19"": 10}"
MAR20_3228,train,1,14,"{""8"": 8, ""16"": 6}"
MAR20_323,train,1,2,"{""5"": 2}"
MAR20_3230,train,1,7,"{""16"": 7}"
MAR20_3231,val,1,5,"{""12"": 5}"
MAR20_3232,train,1,6,"{""4"": 3, ""23"": 3}"
MAR20_3233,train,1,5,"{""6"": 5}"
MAR20_3235,train,1,8,"{""10"": 8}"
MAR20_3236,val,1,7,"{""22"": 3, ""23"": 4}"
MAR20_3237,train,1,4,"{""15"": 4}"
MAR20_3239,train,1,4,"{""17"": 3, ""21"": 1}"
MAR20_324,train,1,8,"{""6"": 3, ""7"": 5}"
MAR20_3240,train,1,7,"{""5"": 3, ""12"": 4}"
MAR20_3241,val,1,15,"{""19"": 15}"
MAR20_3243,train,1,8,"{""4"": 8}"
MAR20_3244,val,1,4,"{""17"": 4}"
MAR20_3245,train,1,2,"{""11"": 2}"
MAR20_3247,val,1,9,"{""4"": 9}"
MAR20_3248,train,1,3,"{""18"": 3}"
MAR20_325,train,1,5,"{""5"": 5}"
MAR20_3250,val,1,9,"{""4"": 7, ""22"": 2}"
MAR20_3251,train,1,8,"{""5"": 8}"
MAR20_3252,train,1,7,"{""4"": 5, ""22"": 2}"
MAR20_3253,val,1,8,"{""15"": 4, ""20"": 4}"
MAR20_3255,val,1,10,"{""19"": 10}"
MAR20_3256,train,1,5,"{""16"": 5}"
MAR20_3257,val,1,3,"{""16"": 3}"
MAR20_3258,val,1,6,"{""4"": 6}"
MAR20_3259,train,1,2,"{""17"": 1, ""21"": 1}"
MAR20_326,train,1,3,"{""5"": 3}"
MAR20_3260,train,1,4,"{""16"": 4}"
MAR20_3261,train,1,5,"{""15"": 3, ""20"": 2}"
MAR20_3262,val,1,5,"{""18"": 5}"
MAR20_3264,val,1,3,"{""11"": 2, ""14"": 1}"
MAR20_3268,train,1,4,"{""15"": 3, ""20"": 1}"
MAR20_3269,val,1,3,"{""11"": 3}"
MAR20_327,val,1,4,"{""5"": 4}"
MAR20_3270,train,1,1,"{""8"": 1}"
MAR20_3271,train,1,4,"{""20"": 4}"
MAR20_3272,train,1,3,"{""22"": 3}"
MAR20_3273,train,1,4,"{""23"": 4}"
MAR20_3274,train,1,7,"{""10"": 7}"
MAR20_3275,train,1,9,"{""22"": 5, ""23"": 4}"
MAR20_3276,val,1,14,"{""12"": 14}"
MAR20_3278,train,1,9,"{""19"": 9}"
MAR20_3279,train,1,6,"{""4"": 6}"
MAR20_328,train,1,1,"{""5"": 1}"
MAR20_3280,train,1,6,"{""19"": 6}"
MAR20_3281,train,1,10,"{""22"": 4, ""23"": 6}"
MAR20_3282,train,1,2,"{""10"": 2}"
MAR20_3283,train,1,22,"{""12"": 22}"
MAR20_3284,train,1,1,"{""18"": 1}"
MAR20_3285,val,1,2,"{""8"": 2}"
MAR20_3286,train,1,3,"{""19"": 3}"
MAR20_3287,train,1,3,"{""19"": 3}"
MAR20_3288,train,1,6,"{""6"": 6}"
MAR20_3289,train,1,2,"{""5"": 2}"
MAR20_329,train,1,4,"{""5"": 4}"
MAR20_3290,train,1,2,"{""8"": 2}"
MAR20_3291,train,1,2,"{""8"": 2}"
MAR20_3292,train,1,1,"{""15"": 1}"
MAR20_3293,val,1,7,"{""4"": 7}"
MAR20_3294,train,1,2,"{""5"": 1, ""13"": 1}"
MAR20_3296,train,1,3,"{""8"": 3}"
MAR20_3297,train,1,6,"{""17"": 6}"
MAR20_3298,train,1,5,"{""5"": 1, ""11"": 4}"
MAR20_3299,train,1,6,"{""10"": 6}"
MAR20_33,train,1,2,"{""13"": 2}"
MAR20_3301,train,1,4,"{""15"": 2, ""20"": 2}"
MAR20_3303,train,1,7,"{""12"": 7}"
MAR20_3304,train,1,2,"{""14"": 1, ""17"": 1}"
MAR20_3305,train,1,4,"{""5"": 4}"
MAR20_3306,val,1,3,"{""23"": 3}"
MAR20_3307,train,1,9,"{""6"": 7, ""17"": 2}"
MAR20_3308,train,1,22,"{""19"": 22}"
MAR20_3309,train,1,1,"{""12"": 1}"
MAR20_3311,train,1,1,"{""8"": 1}"
MAR20_3312,train,1,3,"{""15"": 1, ""20"": 2}"
MAR20_3315,train,1,8,"{""4"": 1, ""22"": 5, ""23"": 2}"
MAR20_3316,train,1,4,"{""5"": 1, ""12"": 3}"
MAR20_3317,train,1,7,"{""23"": 7}"
MAR20_3318,train,1,8,"{""4"": 8}"
MAR20_3319,train,1,3,"{""20"": 3}"
MAR20_332,train,1,5,"{""5"": 1, ""12"": 4}"
MAR20_3320,train,1,3,"{""20"": 3}"
MAR20_3321,train,1,5,"{""14"": 5}"
MAR20_3322,train,1,9,"{""22"": 2, ""23"": 7}"
MAR20_3323,train,1,4,"{""19"": 4}"
MAR20_3325,val,1,4,"{""5"": 1, ""6"": 3}"
MAR20_3329,train,1,5,"{""17"": 5}"
MAR20_333,train,1,4,"{""6"": 4}"
MAR20_3330,train,1,5,"{""22"": 5}"
MAR20_3331,val,1,2,"{""8"": 2}"
MAR20_3332,val,1,5,"{""17"": 5}"
MAR20_3333,train,1,2,"{""5"": 1, ""6"": 1}"
MAR20_3334,train,1,6,"{""16"": 6}"
MAR20_3335,train,1,3,"{""20"": 3}"
MAR20_3336,train,1,6,"{""4"": 5, ""22"": 1}"
MAR20_3337,val,1,3,"{""20"": 3}"
MAR20_3338,train,1,5,"{""12"": 5}"
MAR20_3339,train,1,6,"{""8"": 6}"
MAR20_3342,train,1,6,"{""17"": 6}"
MAR20_3343,train,1,3,"{""8"": 3}"
MAR20_3344,train,1,3,"{""4"": 3}"
MAR20_3345,train,1,3,"{""12"": 3}"
MAR20_3346,train,1,1,"{""23"": 1}"
MAR20_3347,train,1,2,"{""22"": 2}"
MAR20_3348,train,1,7,"{""5"": 1, ""14"": 1, ""17"": 5}"
MAR20_3350,val,1,6,"{""4"": 3, ""23"": 3}"
MAR20_3351,train,1,4,"{""15"": 1, ""20"": 3}"
MAR20_3352,val,1,12,"{""19"": 12}"
MAR20_3353,train,1,10,"{""8"": 10}"
MAR20_3355,train,1,5,"{""8"": 5}"
MAR20_3358,train,1,5,"{""22"": 2, ""23"": 3}"
MAR20_3359,train,1,4,"{""22"": 4}"
MAR20_336,train,1,5,"{""6"": 5}"
MAR20_3360,val,1,14,"{""19"": 14}"
MAR20_3364,train,1,24,"{""5"": 24}"
MAR20_3366,val,1,4,"{""14"": 4}"
MAR20_337,train,1,7,"{""6"": 7}"
MAR20_3371,train,1,3,"{""8"": 3}"
MAR20_3372,train,1,9,"{""4"": 8, ""22"": 1}"
MAR20_3373,train,1,6,"{""5"": 1, ""10"": 1, ""17"": 4}"
MAR20_3374,train,1,6,"{""23"": 6}"
MAR20_3376,train,1,11,"{""19"": 11}"
MAR20_3379,train,1,3,"{""4"": 3}"
MAR20_338,train,1,3,"{""6"": 3}"
MAR20_3381,train,1,3,"{""5"": 1, ""12"": 2}"
MAR20_3382,train,1,2,"{""8"": 2}"
MAR20_3384,train,1,5,"{""10"": 1, ""11"": 1, ""17"": 3}"
MAR20_3386,train,1,5,"{""4"": 5}"
MAR20_3387,val,1,10,"{""18"": 10}"
MAR20_3388,train,1,2,"{""8"": 2}"
MAR20_3389,val,1,4,"{""8"": 4}"
MAR20_339,train,1,1,"{""6"": 1}"
MAR20_3390,train,1,4,"{""12"": 4}"
MAR20_3391,val,1,14,"{""19"": 14}"
MAR20_3392,train,1,2,"{""20"": 2}"
MAR20_3394,train,1,2,"{""8"": 2}"
MAR20_3396,train,1,6,"{""23"": 6}"
MAR20_3397,train,1,1,"{""17"": 1}"
MAR20_3398,train,1,6,"{""17"": 6}"
MAR20_3399,val,1,8,"{""19"": 8}"
MAR20_340,train,1,2,"{""6"": 2}"
MAR20_3401,train,1,4,"{""21"": 4}"
MAR20_3402,train,1,3,"{""9"": 2, ""20"": 1}"
MAR20_3403,train,1,3,"{""22"": 3}"
MAR20_3404,train,1,2,"{""8"": 2}"
MAR20_3405,train,1,3,"{""14"": 2, ""17"": 1}"
MAR20_3406,train,1,5,"{""8"": 5}"
MAR20_3407,train,1,2,"{""8"": 2}"
MAR20_3408,train,1,8,"{""10"": 1, ""11"": 4, ""13"": 2, ""17"": 1}"
MAR20_3409,val,1,2,"{""12"": 2}"
MAR20_341,train,1,3,"{""10"": 2, ""14"": 1}"
MAR20_3410,train,1,3,"{""12"": 3}"
MAR20_3411,val,1,5,"{""4"": 4, ""22"": 1}"
MAR20_3412,train,1,3,"{""8"": 3}"
MAR20_3413,val,1,3,"{""23"": 3}"
MAR20_3416,train,1,11,"{""8"": 11}"
MAR20_3418,train,1,2,"{""20"": 2}"
MAR20_342,train,1,1,"{""10"": 1}"
MAR20_3421,train,1,3,"{""16"": 3}"
MAR20_3422,train,1,6,"{""16"": 6}"
MAR20_3423,train,1,5,"{""8"": 5}"
MAR20_3424,train,1,10,"{""4"": 8, ""22"": 2}"
MAR20_3425,train,1,2,"{""8"": 2}"
MAR20_3426,val,1,5,"{""5"": 5}"
MAR20_3428,val,1,4,"{""12"": 4}"
MAR20_3429,val,1,2,"{""16"": 2}"
MAR20_343,train,1,3,"{""10"": 2, ""14"": 1}"
MAR20_3430,train,1,6,"{""22"": 5, ""23"": 1}"
MAR20_3431,val,1,8,"{""15"": 5, ""20"": 3}"
MAR20_3432,train,1,3,"{""5"": 1, ""12"": 2}"
MAR20_3433,train,1,5,"{""15"": 2, ""20"": 3}"
MAR20_3434,train,1,4,"{""11"": 4}"
MAR20_3436,val,1,6,"{""22"": 5, ""23"": 1}"
MAR20_3437,train,1,2,"{""8"": 2}"
MAR20_3438,train,1,7,"{""19"": 7}"
MAR20_3440,train,1,3,"{""17"": 3}"
MAR20_3441,train,1,3,"{""15"": 2, ""20"": 1}"
MAR20_3442,train,1,2,"{""20"": 2}"
MAR20_3443,train,1,7,"{""8"": 7}"
MAR20_3444,train,1,4,"{""20"": 4}"
MAR20_3446,train,1,3,"{""4"": 3}"
MAR20_3447,val,1,6,"{""14"": 6}"
MAR20_3449,train,1,4,"{""5"": 2, ""10"": 2}"
MAR20_345,train,1,9,"{""10"": 2, ""14"": 4, ""17"": 3}"
MAR20_3450,train,1,7,"{""19"": 7}"
MAR20_3451,val,1,8,"{""10"": 8}"
MAR20_3452,train,1,8,"{""4"": 8}"
MAR20_3453,train,1,4,"{""13"": 4}"
MAR20_3454,train,1,3,"{""11"": 3}"
MAR20_3455,train,1,2,"{""17"": 2}"
MAR20_3456,train,1,4,"{""16"": 4}"
MAR20_3457,train,1,5,"{""12"": 5}"
MAR20_3458,train,1,12,"{""14"": 12}"
MAR20_3459,train,1,8,"{""16"": 8}"
MAR20_346,train,1,11,"{""10"": 2, ""14"": 4, ""17"": 5}"
MAR20_3461,train,1,9,"{""8"": 1, ""16"": 8}"
MAR20_3463,train,1,6,"{""18"": 2, ""19"": 4}"
MAR20_3464,train,1,8,"{""14"": 8}"
MAR20_3465,train,1,4,"{""6"": 4}"
MAR20_3466,val,1,6,"{""17"": 6}"
MAR20_3467,train,1,21,"{""7"": 21}"
MAR20_3468,train,1,5,"{""20"": 5}"
MAR20_347,train,1,3,"{""10"": 2, ""14"": 1}"
MAR20_3471,train,1,2,"{""20"": 2}"
MAR20_3472,train,1,5,"{""19"": 5}"
MAR20_3474,train,1,8,"{""19"": 8}"
MAR20_3475,val,1,5,"{""23"": 5}"
MAR20_3476,train,1,4,"{""15"": 2, ""20"": 2}"
MAR20_3477,train,1,7,"{""13"": 7}"
MAR20_3478,train,1,5,"{""10"": 5}"
MAR20_3479,train,1,2,"{""17"": 2}"
MAR20_348,val,1,3,"{""14"": 3}"
MAR20_3480,train,1,2,"{""22"": 2}"
MAR20_3481,train,1,3,"{""20"": 3}"
MAR20_3482,train,1,5,"{""15"": 2, ""20"": 3}"
MAR20_3483,train,1,5,"{""16"": 5}"
MAR20_3484,train,1,7,"{""11"": 7}"
MAR20_3485,train,1,2,"{""14"": 2}"
MAR20_3486,train,1,1,"{""16"": 1}"
MAR20_3487,train,1,5,"{""5"": 1, ""12"": 4}"
MAR20_3488,train,1,6,"{""5"": 2, ""12"": 4}"
MAR20_3489,val,1,4,"{""10"": 4}"
MAR20_349,val,1,3,"{""14"": 3}"
MAR20_3490,train,1,5,"{""8"": 5}"
MAR20_3491,train,1,2,"{""20"": 2}"
MAR20_3493,train,1,3,"{""17"": 3}"
MAR20_3494,val,1,3,"{""5"": 1, ""10"": 2}"
MAR20_3495,train,1,8,"{""4"": 3, ""22"": 5}"
MAR20_3496,train,1,4,"{""17"": 4}"
MAR20_3497,train,1,4,"{""15"": 4}"
MAR20_3498,val,1,8,"{""8"": 8}"
MAR20_350,train,1,4,"{""12"": 4}"
MAR20_3503,train,1,3,"{""8"": 3}"
MAR20_3504,train,1,4,"{""5"": 1, ""12"": 3}"
MAR20_3506,val,1,2,"{""23"": 2}"
MAR20_3507,train,1,3,"{""7"": 3}"
MAR20_3508,val,1,9,"{""5"": 1, ""12"": 8}"
MAR20_351,train,1,5,"{""12"": 5}"
MAR20_3510,val,1,2,"{""15"": 2}"
MAR20_3511,train,1,9,"{""4"": 9}"
MAR20_3513,train,1,9,"{""19"": 9}"
MAR20_3514,train,1,4,"{""16"": 4}"
MAR20_3515,train,1,3,"{""7"": 3}"
MAR20_3516,train,1,5,"{""8"": 5}"
MAR20_3517,val,1,4,"{""12"": 4}"
MAR20_3518,val,1,5,"{""8"": 1, ""16"": 4}"
MAR20_3519,val,1,3,"{""13"": 3}"
MAR20_352,train,1,4,"{""12"": 4}"
MAR20_3520,train,1,1,"{""19"": 1}"
MAR20_3521,val,1,3,"{""23"": 3}"
MAR20_3524,train,1,12,"{""16"": 12}"
MAR20_3526,train,1,3,"{""6"": 3}"
MAR20_3527,train,1,7,"{""8"": 7}"
MAR20_3528,train,1,11,"{""19"": 11}"
MAR20_3529,val,1,10,"{""4"": 10}"
MAR20_353,train,1,5,"{""12"": 5}"
